연월,축,항목,시도,값
2026-03,임금대,250만원 이상,경기도,17275
2026-03,임금대,250만원 이상,강원도,1485
2026-03,임금대,250만원 이상,충청북도,2658
2026-03,임금대,250만원 이상,충청남도,3464
2026-03,임금대,250만원 이상,전라북도,2186
2026-03,임금대,250만원 이상,전라남도,2569
2026-03,임금대,250만원 이상,경상북도,3477
2026-03,임금대,250만원 이상,경상남도,5481
2026-03,임금대,250만원 이상,제주도,498
2026-04,형태,기간의 정함이 없는 근로계약(시간제),전 체,20300
2026-04,형태,기간의 정함이 없는 근로계약(시간제),서울,3777
2026-04,형태,기간의 정함이 없는 근로계약(시간제),부산,2757
2026-04,형태,기간의 정함이 없는 근로계약(시간제),대구,1549
2026-04,형태,기간의 정함이 없는 근로계약(시간제),인천,1923
2026-04,형태,기간의 정함이 없는 근로계약(시간제),광주,95
2026-04,형태,기간의 정함이 없는 근로계약(시간제),대전,91
2026-04,형태,기간의 정함이 없는 근로계약(시간제),울산,443
2026-04,형태,기간의 정함이 없는 근로계약(시간제),세종시,47
2026-04,형태,기간의 정함이 없는 근로계약(시간제),경기도,6083
2026-04,형태,기간의 정함이 없는 근로계약(시간제),강원도,181
2026-04,형태,기간의 정함이 없는 근로계약(시간제),충청북도,142
2026-04,형태,기간의 정함이 없는 근로계약(시간제),충청남도,212
2026-04,형태,기간의 정함이 없는 근로계약(시간제),전라북도,771
2026-04,형태,기간의 정함이 없는 근로계약(시간제),전라남도,308
2026-04,형태,기간의 정함이 없는 근로계약(시간제),경상북도,621
2026-04,형태,기간의 정함이 없는 근로계약(시간제),경상남도,1239
2026-04,형태,기간의 정함이 없는 근로계약(시간제),제주도,61
2026-04,형태,기간의 정함이 있는 근로계약,전 체,48327
2026-04,형태,기간의 정함이 있는 근로계약,서울,13588
2026-04,형태,기간의 정함이 있는 근로계약,부산,3379
2026-04,형태,기간의 정함이 있는 근로계약,대구,1579
2026-04,형태,기간의 정함이 있는 근로계약,인천,2354
2026-04,형태,기간의 정함이 있는 근로계약,광주,658
2026-04,형태,기간의 정함이 있는 근로계약,대전,1227
2026-04,형태,기간의 정함이 있는 근로계약,울산,721
2026-04,형태,기간의 정함이 있는 근로계약,세종시,224
2026-04,형태,기간의 정함이 있는 근로계약,경기도,11501
2026-04,형태,기간의 정함이 있는 근로계약,강원도,1700
2026-04,형태,기간의 정함이 있는 근로계약,충청북도,1502
2026-04,형태,기간의 정함이 있는 근로계약,충청남도,1683
2026-04,형태,기간의 정함이 있는 근로계약,전라북도,1733
2026-04,형태,기간의 정함이 있는 근로계약,전라남도,1448
2026-04,형태,기간의 정함이 있는 근로계약,경상북도,2255
2026-04,형태,기간의 정함이 있는 근로계약,경상남도,2435
2026-04,형태,기간의 정함이 있는 근로계약,제주도,340
2026-04,형태,기간의 정함이 있는 근로계약(시간제),전 체,4212
2026-04,형태,기간의 정함이 있는 근로계약(시간제),서울,1444
2026-04,형태,기간의 정함이 있는 근로계약(시간제),부산,391
2026-04,형태,기간의 정함이 있는 근로계약(시간제),대구,190
2026-04,형태,기간의 정함이 있는 근로계약(시간제),인천,310
2026-04,형태,기간의 정함이 있는 근로계약(시간제),광주,53
2026-04,형태,기간의 정함이 있는 근로계약(시간제),대전,47
2026-04,형태,기간의 정함이 있는 근로계약(시간제),울산,47
2026-04,형태,기간의 정함이 있는 근로계약(시간제),세종시,19
2026-04,형태,기간의 정함이 있는 근로계약(시간제),경기도,946
2026-04,형태,기간의 정함이 있는 근로계약(시간제),강원도,80
2026-04,형태,기간의 정함이 있는 근로계약(시간제),충청북도,95
2026-04,형태,기간의 정함이 있는 근로계약(시간제),충청남도,63
2026-04,형태,기간의 정함이 있는 근로계약(시간제),전라북도,132
2026-04,형태,기간의 정함이 있는 근로계약(시간제),전라남도,67
2026-04,형태,기간의 정함이 있는 근로계약(시간제),경상북도,113
2026-04,형태,기간의 정함이 있는 근로계약(시간제),경상남도,207
2026-04,형태,기간의 정함이 있는 근로계약(시간제),제주도,8
2026-04,형태,일용직,전 체,435
2026-04,형태,일용직,서울,201
2026-04,형태,일용직,부산,3
2026-04,형태,일용직,대구,41
2026-04,형태,일용직,인천,4
2026-04,형태,일용직,광주,0
2026-04,형태,일용직,대전,4
2026-04,형태,일용직,울산,0
2026-04,형태,일용직,세종시,2
2026-04,형태,일용직,경기도,86
2026-04,형태,일용직,강원도,3
2026-04,형태,일용직,충청북도,5
2026-04,형태,일용직,충청남도,8
2026-04,형태,일용직,전라북도,54
2026-04,형태,일용직,전라남도,15
2026-04,형태,일용직,경상북도,4
2026-04,형태,일용직,경상남도,5
2026-04,형태,일용직,제주도,0
2026-04,학력,초졸 이하,전 체,72
2026-04,학력,초졸 이하,서울,8
2026-04,학력,초졸 이하,부산,4
2026-04,학력,초졸 이하,대구,4
2026-04,학력,초졸 이하,인천,13
2026-04,학력,초졸 이하,광주,0
2026-04,학력,초졸 이하,대전,1
2026-04,학력,초졸 이하,울산,0
2026-04,학력,초졸 이하,세종시,0
2026-04,학력,초졸 이하,경기도,25
2026-04,학력,초졸 이하,강원도,0
2026-04,학력,초졸 이하,충청북도,6
2026-04,학력,초졸 이하,충청남도,0
2026-04,학력,초졸 이하,전라북도,3
2026-04,학력,초졸 이하,전라남도,5
2026-04,학력,초졸 이하,경상북도,0
2026-04,학력,초졸 이하,경상남도,2
2026-04,학력,초졸 이하,제주도,1
2026-04,학력,중졸,전 체,352
2026-04,학력,중졸,서울,55
2026-04,학력,중졸,부산,22
2026-04,학력,중졸,대구,25
2026-04,학력,중졸,인천,36
2026-04,학력,중졸,광주,3
2026-04,학력,중졸,대전,3
2026-04,학력,중졸,울산,0
2026-04,학력,중졸,세종시,0
2026-04,학력,중졸,경기도,129
2026-04,학력,중졸,강원도,2
2026-04,학력,중졸,충청북도,8
2026-04,학력,중졸,충청남도,17
2026-04,학력,중졸,전라북도,6
2026-04,학력,중졸,전라남도,8
2026-04,학력,중졸,경상북도,22
2026-04,학력,중졸,경상남도,16
2026-04,학력,중졸,제주도,0
2026-04,학력,고졸,전 체,7815
2026-04,학력,고졸,서울,1156
2026-04,학력,고졸,부산,399
2026-04,학력,고졸,대구,259
2026-04,학력,고졸,인천,325
2026-04,학력,고졸,광주,77
2026-04,학력,고졸,대전,188
2026-04,학력,고졸,울산,59
2026-04,학력,고졸,세종시,22
2026-04,학력,고졸,경기도,2471
2026-04,학력,고졸,강원도,199
2026-04,학력,고졸,충청북도,455
2026-04,학력,고졸,충청남도,601
2026-04,학력,고졸,전라북도,324
2026-04,학력,고졸,전라남도,247
2026-04,학력,고졸,경상북도,500
2026-04,학력,고졸,경상남도,501
2026-04,학력,고졸,제주도,32
2026-04,학력,전문대졸,전 체,4292
2026-04,학력,전문대졸,서울,566
2026-04,학력,전문대졸,부산,279
2026-04,학력,전문대졸,대구,176
2026-04,학력,전문대졸,인천,97
2026-04,학력,전문대졸,광주,133
2026-04,학력,전문대졸,대전,105
2026-04,학력,전문대졸,울산,73
2026-04,학력,전문대졸,세종시,14
2026-04,학력,전문대졸,경기도,985
2026-04,학력,전문대졸,강원도,147
2026-04,학력,전문대졸,충청북도,210
2026-04,학력,전문대졸,충청남도,229
2026-04,학력,전문대졸,전라북도,249
2026-04,학력,전문대졸,전라남도,226
2026-04,학력,전문대졸,경상북도,395
2026-04,학력,전문대졸,경상남도,374
2026-04,학력,전문대졸,제주도,34
2026-04,학력,대졸,전 체,1293
2026-04,학력,대졸,서울,196
2026-04,학력,대졸,부산,150
2026-04,학력,대졸,대구,53
2026-04,학력,대졸,인천,47
2026-04,학력,대졸,광주,30
2026-04,학력,대졸,대전,108
2026-04,학력,대졸,울산,14
2026-04,학력,대졸,세종시,5
2026-04,학력,대졸,경기도,202
2026-04,학력,대졸,강원도,57
2026-04,학력,대졸,충청북도,78
2026-04,학력,대졸,충청남도,40
2026-04,학력,대졸,전라북도,62
2026-04,학력,대졸,전라남도,78
2026-04,학력,대졸,경상북도,80
2026-04,학력,대졸,경상남도,75
2026-04,학력,대졸,제주도,18
2026-04,학력,대학원졸 이상,전 체,99
2026-04,학력,대학원졸 이상,서울,24
2026-04,학력,대학원졸 이상,부산,9
2026-04,학력,대학원졸 이상,대구,1
2026-04,학력,대학원졸 이상,인천,3
2026-04,학력,대학원졸 이상,광주,2
2026-04,학력,대학원졸 이상,대전,13
2026-04,학력,대학원졸 이상,울산,1
2026-04,학력,대학원졸 이상,세종시,0
2026-04,학력,대학원졸 이상,경기도,14
2026-04,학력,대학원졸 이상,강원도,5
2026-04,학력,대학원졸 이상,충청북도,6
2026-04,학력,대학원졸 이상,충청남도,4
2026-04,학력,대학원졸 이상,전라북도,6
2026-04,학력,대학원졸 이상,전라남도,6
2026-04,학력,대학원졸 이상,경상북도,1
2026-04,학력,대학원졸 이상,경상남도,4
2026-04,학력,대학원졸 이상,제주도,0
2026-04,학력,무관,전 체,160072
2026-04,학력,무관,서울,25050
2026-04,학력,무관,부산,10611
2026-04,학력,무관,대구,5971
2026-04,학력,무관,인천,9363
2026-04,학력,무관,광주,2390
2026-04,학력,무관,대전,2225
2026-04,학력,무관,울산,3840
2026-04,학력,무관,세종시,802
2026-04,학력,무관,경기도,44383
2026-04,학력,무관,강원도,4007
2026-04,학력,무관,충청북도,5684
2026-04,학력,무관,충청남도,7733
2026-04,학력,무관,전라북도,7136
2026-04,학력,무관,전라남도,7148
2026-04,학력,무관,경상북도,9121
2026-04,학력,무관,경상남도,13362
2026-04,학력,무관,제주도,1246
2026-04,임금대,50만원 미만,전 체,2622
2026-04,임금대,50만원 미만,서울,301
2026-04,임금대,50만원 미만,부산,454
2026-04,임금대,50만원 미만,대구,266
2026-04,임금대,50만원 미만,인천,296
2026-04,임금대,50만원 미만,광주,3
2026-04,임금대,50만원 미만,대전,2
2026-04,임금대,50만원 미만,울산,91
2026-04,임금대,50만원 미만,세종시,6
2026-04,임금대,50만원 미만,경기도,845
2026-04,임금대,50만원 미만,강원도,17
2026-04,임금대,50만원 미만,충청북도,5
2026-04,임금대,50만원 미만,충청남도,22
2026-04,임금대,50만원 미만,전라북도,83
2026-04,임금대,50만원 미만,전라남도,25
2026-04,임금대,50만원 미만,경상북도,92
2026-04,임금대,50만원 미만,경상남도,112
2026-04,임금대,50만원 미만,제주도,2
2026-04,임금대,50~100만원 미만,전 체,14055
2026-04,임금대,50~100만원 미만,서울,3005
2026-04,임금대,50~100만원 미만,부산,1869
2026-04,임금대,50~100만원 미만,대구,1136
2026-04,임금대,50~100만원 미만,인천,1361
2026-04,임금대,50~100만원 미만,광주,59
2026-04,임금대,50~100만원 미만,대전,34
2026-04,임금대,50~100만원 미만,울산,289
2026-04,임금대,50~100만원 미만,세종시,39
2026-04,임금대,50~100만원 미만,경기도,4222
2026-04,임금대,50~100만원 미만,강원도,141
2026-04,임금대,50~100만원 미만,충청북도,55
2026-04,임금대,50~100만원 미만,충청남도,120
2026-04,임금대,50~100만원 미만,전라북도,400
2026-04,임금대,50~100만원 미만,전라남도,122
2026-04,임금대,50~100만원 미만,경상북도,406
2026-04,임금대,50~100만원 미만,경상남도,788
2026-04,임금대,50~100만원 미만,제주도,9
2026-04,임금대,100~150만원 미만,전 체,6204
2026-04,임금대,100~150만원 미만,서울,1791
2026-04,임금대,100~150만원 미만,부산,763
2026-04,임금대,100~150만원 미만,대구,236
2026-04,임금대,100~150만원 미만,인천,275
2026-04,임금대,100~150만원 미만,광주,65
2026-04,임금대,100~150만원 미만,대전,210
2026-04,임금대,100~150만원 미만,울산,92
2026-04,임금대,100~150만원 미만,세종시,24
2026-04,임금대,100~150만원 미만,경기도,1392
2026-04,임금대,100~150만원 미만,강원도,132
2026-04,임금대,100~150만원 미만,충청북도,150
2026-04,임금대,100~150만원 미만,충청남도,101
2026-04,임금대,100~150만원 미만,전라북도,317
2026-04,임금대,100~150만원 미만,전라남도,144
2026-04,임금대,100~150만원 미만,경상북도,171
2026-04,임금대,100~150만원 미만,경상남도,321
2026-04,임금대,100~150만원 미만,제주도,20
2026-04,임금대,150~200만원 미만,전 체,5347
2026-04,임금대,150~200만원 미만,서울,1563
2026-04,임금대,150~200만원 미만,부산,374
2026-04,임금대,150~200만원 미만,대구,219
2026-04,임금대,150~200만원 미만,인천,410
2026-04,임금대,150~200만원 미만,광주,70
2026-04,임금대,150~200만원 미만,대전,203
2026-04,임금대,150~200만원 미만,울산,65
2026-04,임금대,150~200만원 미만,세종시,16
2026-04,임금대,150~200만원 미만,경기도,1360
2026-04,임금대,150~200만원 미만,강원도,49
2026-04,임금대,150~200만원 미만,충청북도,99
2026-04,임금대,150~200만원 미만,충청남도,259
2026-04,임금대,150~200만원 미만,전라북도,162
2026-04,임금대,150~200만원 미만,전라남도,100
2026-04,임금대,150~200만원 미만,경상북도,111
2026-04,임금대,150~200만원 미만,경상남도,198
2026-04,임금대,150~200만원 미만,제주도,89
2026-04,임금대,200~250만원 미만,전 체,86003
2026-04,임금대,200~250만원 미만,서울,10920
2026-04,임금대,200~250만원 미만,부산,4525
2026-04,임금대,200~250만원 미만,대구,2986
2026-04,임금대,200~250만원 미만,인천,4877
2026-04,임금대,200~250만원 미만,광주,1369
2026-04,임금대,200~250만원 미만,대전,1234
2026-04,임금대,200~250만원 미만,울산,2112
2026-04,임금대,200~250만원 미만,세종시,443
2026-04,임금대,200~250만원 미만,경기도,22979
2026-04,임금대,200~250만원 미만,강원도,2515
2026-04,임금대,200~250만원 미만,충청북도,3559
2026-04,임금대,200~250만원 미만,충청남도,5044
2026-04,임금대,200~250만원 미만,전라북도,4719
2026-04,임금대,200~250만원 미만,전라남도,4760
2026-04,임금대,200~250만원 미만,경상북도,5755
2026-04,임금대,200~250만원 미만,경상남도,7485
2026-04,임금대,200~250만원 미만,제주도,721
2026-04,임금대,250만원 이상,전 체,59764
2026-04,임금대,250만원 이상,서울,9475
2026-04,임금대,250만원 이상,부산,3489
2026-04,임금대,250만원 이상,대구,1646
2026-04,임금대,250만원 이상,인천,2665
2026-04,임금대,250만원 이상,광주,1069
2026-04,임금대,250만원 이상,대전,960
2026-04,임금대,250만원 이상,울산,1338
