연월,산업,시도,값
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",부산,223
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",대구,153
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",인천,207
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",광주,55
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",대전,25
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",울산,83
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",세종시,14
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",경기도,879
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",강원도,47
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",충청북도,111
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",충청남도,63
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",전라북도,199
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",전라남도,91
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",경상북도,329
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",경상남도,391
2025-11,"협회 및 단체, 수리 및 기타 개인 서비스업",제주도,24
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전 체,48
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,서울,4
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,부산,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대구,2
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,인천,5
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,광주,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,대전,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,울산,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,세종시,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경기도,25
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,강원도,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청북도,4
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,충청남도,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라북도,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,전라남도,0
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상북도,7
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,경상남도,1
2025-11,가구 내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,제주도,0
2025-11,국제 및 외국기관,전 체,0
2025-11,국제 및 외국기관,서울,0
2025-11,국제 및 외국기관,부산,0
2025-11,국제 및 외국기관,대구,0
2025-11,국제 및 외국기관,인천,0
2025-11,국제 및 외국기관,광주,0
2025-11,국제 및 외국기관,대전,0
2025-11,국제 및 외국기관,울산,0
2025-11,국제 및 외국기관,세종시,0
2025-11,국제 및 외국기관,경기도,0
2025-11,국제 및 외국기관,강원도,0
2025-11,국제 및 외국기관,충청북도,0
2025-11,국제 및 외국기관,충청남도,0
2025-11,국제 및 외국기관,전라북도,0
2025-11,국제 및 외국기관,전라남도,0
2025-11,국제 및 외국기관,경상북도,0
2025-11,국제 및 외국기관,경상남도,0
2025-11,국제 및 외국기관,제주도,0
2025-12,"농업, 임업 및 어업",전 체,3001
2025-12,"농업, 임업 및 어업",서울,22
2025-12,"농업, 임업 및 어업",부산,58
2025-12,"농업, 임업 및 어업",대구,20
2025-12,"농업, 임업 및 어업",인천,13
2025-12,"농업, 임업 및 어업",광주,4
2025-12,"농업, 임업 및 어업",대전,26
2025-12,"농업, 임업 및 어업",울산,16
2025-12,"농업, 임업 및 어업",세종시,25
2025-12,"농업, 임업 및 어업",경기도,516
2025-12,"농업, 임업 및 어업",강원도,140
2025-12,"농업, 임업 및 어업",충청북도,148
2025-12,"농업, 임업 및 어업",충청남도,495
2025-12,"농업, 임업 및 어업",전라북도,303
2025-12,"농업, 임업 및 어업",전라남도,561
2025-12,"농업, 임업 및 어업",경상북도,281
2025-12,"농업, 임업 및 어업",경상남도,300
2025-12,"농업, 임업 및 어업",제주도,73
2025-12,광업,전 체,104
2025-12,광업,서울,7
2025-12,광업,부산,18
2025-12,광업,대구,0
2025-12,광업,인천,2
2025-12,광업,광주,0
2025-12,광업,대전,0
2025-12,광업,울산,0
2025-12,광업,세종시,0
2025-12,광업,경기도,9
2025-12,광업,강원도,38
2025-12,광업,충청북도,9
2025-12,광업,충청남도,1
2025-12,광업,전라북도,5
2025-12,광업,전라남도,1
2025-12,광업,경상북도,9
2025-12,광업,경상남도,5
2025-12,광업,제주도,0
2025-12,제조업,전 체,39042
2025-12,제조업,서울,993
2025-12,제조업,부산,1874
2025-12,제조업,대구,1401
2025-12,제조업,인천,1876
2025-12,제조업,광주,832
2025-12,제조업,대전,301
2025-12,제조업,울산,1312
2025-12,제조업,세종시,338
2025-12,제조업,경기도,12464
2025-12,제조업,강원도,586
2025-12,제조업,충청북도,2210
2025-12,제조업,충청남도,3084
2025-12,제조업,전라북도,1674
2025-12,제조업,전라남도,1618
2025-12,제조업,경상북도,3242
2025-12,제조업,경상남도,5122
2025-12,제조업,제주도,115
2025-12,"전기, 가스, 증기 및 공기조절 공급업",전 체,116
2025-12,"전기, 가스, 증기 및 공기조절 공급업",서울,7
2025-12,"전기, 가스, 증기 및 공기조절 공급업",부산,8
2025-12,"전기, 가스, 증기 및 공기조절 공급업",대구,7
2025-12,"전기, 가스, 증기 및 공기조절 공급업",인천,1
2025-12,"전기, 가스, 증기 및 공기조절 공급업",광주,1
2025-12,"전기, 가스, 증기 및 공기조절 공급업",대전,0
2025-12,"전기, 가스, 증기 및 공기조절 공급업",울산,16
2025-12,"전기, 가스, 증기 및 공기조절 공급업",세종시,1
2025-12,"전기, 가스, 증기 및 공기조절 공급업",경기도,14
2025-12,"전기, 가스, 증기 및 공기조절 공급업",강원도,6
2025-12,"전기, 가스, 증기 및 공기조절 공급업",충청북도,2
2025-12,"전기, 가스, 증기 및 공기조절 공급업",충청남도,16
2025-12,"전기, 가스, 증기 및 공기조절 공급업",전라북도,12
2025-12,"전기, 가스, 증기 및 공기조절 공급업",전라남도,2
2025-12,"전기, 가스, 증기 및 공기조절 공급업",경상북도,12
2025-12,"전기, 가스, 증기 및 공기조절 공급업",경상남도,11
2025-12,"전기, 가스, 증기 및 공기조절 공급업",제주도,0
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",전 체,1185
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",서울,132
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",부산,86
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",대구,29
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",인천,92
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",광주,8
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",대전,17
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",울산,32
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",세종시,2
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",경기도,376
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",강원도,22
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",충청북도,62
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",충청남도,49
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",전라북도,36
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",전라남도,61
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",경상북도,51
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",경상남도,116
2025-12,"수도, 하수 및 폐기물 처리, 원료 재생업",제주도,14
2025-12,건설업,전 체,6604
2025-12,건설업,서울,1337
2025-12,건설업,부산,345
2025-12,건설업,대구,236
2025-12,건설업,인천,195
2025-12,건설업,광주,352
2025-12,건설업,대전,179
2025-12,건설업,울산,160
2025-12,건설업,세종시,44
2025-12,건설업,경기도,1345
2025-12,건설업,강원도,265
2025-12,건설업,충청북도,260
2025-12,건설업,충청남도,297
2025-12,건설업,전라북도,256
2025-12,건설업,전라남도,479
2025-12,건설업,경상북도,377
2025-12,건설업,경상남도,404
2025-12,건설업,제주도,73
2025-12,도매 및 소매업,전 체,6581
2025-12,도매 및 소매업,서울,800
2025-12,도매 및 소매업,부산,539
2025-12,도매 및 소매업,대구,272
2025-12,도매 및 소매업,인천,261
2025-12,도매 및 소매업,광주,146
2025-12,도매 및 소매업,대전,94
2025-12,도매 및 소매업,울산,128
2025-12,도매 및 소매업,세종시,17
2025-12,도매 및 소매업,경기도,1942
2025-12,도매 및 소매업,강원도,205
2025-12,도매 및 소매업,충청북도,272
2025-12,도매 및 소매업,충청남도,263
2025-12,도매 및 소매업,전라북도,261
2025-12,도매 및 소매업,전라남도,324
2025-12,도매 및 소매업,경상북도,409
2025-12,도매 및 소매업,경상남도,566
2025-12,도매 및 소매업,제주도,82
2025-12,운수 및 창고업,전 체,4769
2025-12,운수 및 창고업,서울,2112
2025-12,운수 및 창고업,부산,276
2025-12,운수 및 창고업,대구,59
2025-12,운수 및 창고업,인천,397
2025-12,운수 및 창고업,광주,51
2025-12,운수 및 창고업,대전,53
2025-12,운수 및 창고업,울산,89
2025-12,운수 및 창고업,세종시,0
2025-12,운수 및 창고업,경기도,988
2025-12,운수 및 창고업,강원도,72
2025-12,운수 및 창고업,충청북도,61
2025-12,운수 및 창고업,충청남도,90
2025-12,운수 및 창고업,전라북도,102
2025-12,운수 및 창고업,전라남도,102
2025-12,운수 및 창고업,경상북도,107
2025-12,운수 및 창고업,경상남도,197
2025-12,운수 및 창고업,제주도,13
2025-12,숙박 및 음식점업,전 체,2866
2025-12,숙박 및 음식점업,서울,905
2025-12,숙박 및 음식점업,부산,173
2025-12,숙박 및 음식점업,대구,34
2025-12,숙박 및 음식점업,인천,174
2025-12,숙박 및 음식점업,광주,18
2025-12,숙박 및 음식점업,대전,26
2025-12,숙박 및 음식점업,울산,49
2025-12,숙박 및 음식점업,세종시,4
2025-12,숙박 및 음식점업,경기도,702
2025-12,숙박 및 음식점업,강원도,86
2025-12,숙박 및 음식점업,충청북도,143
2025-12,숙박 및 음식점업,충청남도,70
2025-12,숙박 및 음식점업,전라북도,145
2025-12,숙박 및 음식점업,전라남도,77
2025-12,숙박 및 음식점업,경상북도,135
2025-12,숙박 및 음식점업,경상남도,108
2025-12,숙박 및 음식점업,제주도,17
2025-12,정보통신업,전 체,987
2025-12,정보통신업,서울,286
2025-12,정보통신업,부산,50
2025-12,정보통신업,대구,59
2025-12,정보통신업,인천,16
2025-12,정보통신업,광주,16
2025-12,정보통신업,대전,27
2025-12,정보통신업,울산,17
2025-12,정보통신업,세종시,3
2025-12,정보통신업,경기도,291
2025-12,정보통신업,강원도,10
2025-12,정보통신업,충청북도,7
2025-12,정보통신업,충청남도,29
2025-12,정보통신업,전라북도,21
2025-12,정보통신업,전라남도,37
2025-12,정보통신업,경상북도,24
2025-12,정보통신업,경상남도,42
2025-12,정보통신업,제주도,52
2025-12,금융 및 보험업,전 체,718
2025-12,금융 및 보험업,서울,203
2025-12,금융 및 보험업,부산,75
2025-12,금융 및 보험업,대구,26
2025-12,금융 및 보험업,인천,7
2025-12,금융 및 보험업,광주,7
2025-12,금융 및 보험업,대전,4
2025-12,금융 및 보험업,울산,4
2025-12,금융 및 보험업,세종시,0
2025-12,금융 및 보험업,경기도,78
2025-12,금융 및 보험업,강원도,33
2025-12,금융 및 보험업,충청북도,18
2025-12,금융 및 보험업,충청남도,35
2025-12,금융 및 보험업,전라북도,37
2025-12,금융 및 보험업,전라남도,40
2025-12,금융 및 보험업,경상북도,72
2025-12,금융 및 보험업,경상남도,59
2025-12,금융 및 보험업,제주도,20
2025-12,부동산업,전 체,3545
2025-12,부동산업,서울,755
2025-12,부동산업,부산,256
2025-12,부동산업,대구,38
2025-12,부동산업,인천,177
2025-12,부동산업,광주,295
2025-12,부동산업,대전,35
2025-12,부동산업,울산,96
2025-12,부동산업,세종시,4
2025-12,부동산업,경기도,726
2025-12,부동산업,강원도,86
2025-12,부동산업,충청북도,64
2025-12,부동산업,충청남도,239
2025-12,부동산업,전라북도,206
2025-12,부동산업,전라남도,266
2025-12,부동산업,경상북도,99
2025-12,부동산업,경상남도,156
2025-12,부동산업,제주도,47
2025-12,"전문, 과학 및 기술 서비스업",전 체,5558
2025-12,"전문, 과학 및 기술 서비스업",서울,800
2025-12,"전문, 과학 및 기술 서비스업",부산,483
2025-12,"전문, 과학 및 기술 서비스업",대구,220
2025-12,"전문, 과학 및 기술 서비스업",인천,205
2025-12,"전문, 과학 및 기술 서비스업",광주,120
2025-12,"전문, 과학 및 기술 서비스업",대전,203
2025-12,"전문, 과학 및 기술 서비스업",울산,230
2025-12,"전문, 과학 및 기술 서비스업",세종시,104
2025-12,"전문, 과학 및 기술 서비스업",경기도,1359
2025-12,"전문, 과학 및 기술 서비스업",강원도,123
2025-12,"전문, 과학 및 기술 서비스업",충청북도,125
2025-12,"전문, 과학 및 기술 서비스업",충청남도,251
2025-12,"전문, 과학 및 기술 서비스업",전라북도,161
2025-12,"전문, 과학 및 기술 서비스업",전라남도,461
2025-12,"전문, 과학 및 기술 서비스업",경상북도,256
2025-12,"전문, 과학 및 기술 서비스업",경상남도,426
2025-12,"전문, 과학 및 기술 서비스업",제주도,31
2025-12,"사업시설 관리, 사업 지원 및 임대 서비스업",전 체,26143
2025-12,"사업시설 관리, 사업 지원 및 임대 서비스업",서울,11238
2025-12,"사업시설 관리, 사업 지원 및 임대 서비스업",부산,1443
2025-12,"사업시설 관리, 사업 지원 및 임대 서비스업",대구,1145
