사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
미디어잡,MBC,[라디오/평일근무/진행PD] 큐시트/방송행정/라디오AD/자료정리/라디오뉴스/공개방송,"방송기술, 방송송출, 영상편집, 인제스트/인코딩, 아카이브",경력무관,기타,서울 마포구 성암로 255,,2026-09-28,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325830,,2026-09-07 20:33:32
미디어잡,주식회사 채널에이 미디어텍,[인제스트/상암] 예능/교양/드라마/인코딩/파일변환/제작/신입가능/파일검수,"방송기술, 인제스트/인코딩, 아카이브, 콘텐츠업로드, 기타",경력무관,기타,서울 종로구 청계천로 1,,2026-09-09,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325832,,2026-09-07 20:33:37
미디어잡,(주)아워코퍼레이션,영상 콘텐츠 기획자 채용 (경력),"콘텐츠기획, 숏폼제작, SNS마케터, 퍼포먼스마케터, 브랜드영상PD",경력,정규직,서울 강남구 선릉로 703,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325836,,2026-09-07 20:33:42
미디어잡,CJ ENM,[정산/상암] 프로젝트 제작비 정산자료 / 방송사무 / 데이터 관리,"방송제작, 영상편집, 기타",경력무관,"파트타임, 기타",서울 마포구 매봉산로 31,,2026-09-14,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325837,,2026-09-07 20:33:47
미디어잡,스튜디오 드래곤 주식회사,"[재택근무] CJ계열, 콘텐츠IP 발굴, 기획업무보조","광고영업/영업관리, 마케팅/기획, 방송행정/사무, 회계/경리, 기타",경력무관,기타,서울 마포구 매봉산로 75,,2026-09-11,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325839,,2026-09-07 20:33:52
미디어잡,CJ ENM,[본사소속/정산] 총무팀 비용정산 및 행정지원 채용,"콘텐츠 사업, 번역/통역/사무, 방송행정/사무, 회계/경리, 기타",경력무관,계약직,서울 마포구 매봉산로 31,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325841,,2026-09-07 20:33:57
미디어잡,로워드,영상 콘텐츠 편집자 채용 (계약직/전환 가능),"콘텐츠기획, 영상편집, 모션그래픽, 동영상 콘텐츠제작, 콘텐츠디자이너",경력무관,"계약직, 기타",서울 강남구 삼성로91길 30,,2026-09-30,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325854,,2026-09-07 20:34:02
미디어잡,주식회사 더에쓰씨,[The SC] 영미권 TikTok 예능 콘텐츠 PD·숏폼 제작자 모집,"PD/방송연출, 콘텐츠기획, 숏폼제작","['신입', '경력']","정규직, 계약직",서울 강남구 논현로 642,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325855,,2026-09-07 20:34:07
미디어잡,(주)후니드,[주조정실/정규직전환가능] 송출/모니터링/방송신호/영상편집/MTD/운행표,"방송제작, 방송기술, 방송송출, 인제스트/인코딩, MD/편성운행",경력무관,기타,서울 송파구 중대로 132,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325859,,2026-09-07 20:34:12
미디어잡,(주)후니드,[모션그래픽/스포츠/SBS계열사] 상암/방송미술/CG/그래픽/후니드/방송제작,"방송제작, 콘텐츠에디터, 동영상 촬영/편집, 모션그래픽, 2D/3D",경력무관,기타,서울 송파구 중대로 132,,2026-10-31,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325860,,2026-09-07 20:34:17
