직종코드,직종명,대분류코드,대분류명,중분류코드,소분류코드,세분류코드,work24_13대분류코드,work24_13대분류명,work24_114중분류코드,work24_114중분류명,부모중복
811301,엘리베이터 설치·정비원,8,설치·정비·생산,81,811,8113,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811302,에스컬레이터 설치·정비원(무빙워크 포함),8,설치·정비·생산,81,811,8113,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811303,"기타 승강기 설치·정비원(휠체어리프트, 자동문 포함)",8,설치·정비·생산,81,811,8113,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811400,물품 이동 장비 설치 및 정비원,8,설치·정비·생산,81,811,8114,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811401,크레인·호이스트 설치·정비원,8,설치·정비·생산,81,811,8114,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811402,지게차 정비원,8,설치·정비·생산,81,811,8114,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811500,냉동‧냉장‧공조기 설치 및 정비원,8,설치·정비·생산,81,811,8115,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811501,산업용 냉동·냉장·공조기 설치·정비원,8,설치·정비·생산,81,811,8115,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811502,건물·가정용 냉동·냉장·공조기 설치·정비원,8,설치·정비·생산,81,811,8115,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811600,보일러 설치 및 정비원,8,설치·정비·생산,81,811,8116,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811601,산업용 보일러 설치·수리원,8,설치·정비·생산,81,811,8116,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811602,건물·가정용 보일러 설치·수리원,8,설치·정비·생산,81,811,8116,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811700,건설·광업기계 설치 및 정비원,8,설치·정비·생산,81,811,8117,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
811900,농업용·기타 기계장비 설치 및 정비원,8,설치·정비·생산,81,811,8119,09,설치·정비·생산-기계·금속·재료,091,기계장비 설치·정비,N
812100,항공기 정비원,8,설치·정비·생산,81,812,8121,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812200,선박 정비원,8,설치·정비·생산,81,812,8122,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812300,철도 기관차 및 전동차 정비원,8,설치·정비·생산,81,812,8123,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812400,자동차 정비원,8,설치·정비·생산,81,812,8124,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812401,자동차 엔진·섀시·전기·전자 정비원,8,설치·정비·생산,81,812,8124,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812402,자동차 차체·판금·도장 정비원,8,설치·정비·생산,81,812,8124,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812403,자동차 경정비원,8,설치·정비·생산,81,812,8124,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812404,자동차 튜닝원,8,설치·정비·생산,81,812,8124,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
812900,기타 운송장비 정비원,8,설치·정비·생산,81,812,8129,09,설치·정비·생산-기계·금속·재료,092,운송장비 정비,N
813100,금형원,8,설치·정비·생산,81,813,8131,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813101,프레스 금형 제조원,8,설치·정비·생산,81,813,8131,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813102,플라스틱 금형 제조원,8,설치·정비·생산,81,813,8131,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813103,다이캐스팅 금형 제조원,8,설치·정비·생산,81,813,8131,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813104,캐드캠 기능원,8,설치·정비·생산,81,813,8131,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813105,금형제조 보조원,8,설치·정비·생산,81,813,8131,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813200,금속 공작기계 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,Y
813201,CNC 선반 조작원(NC 선반 조작원),8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813202,범용 선반 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813203,CNC 밀링기 조작원(NC 밀링기 조작원),8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813204,범용 밀링기조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813205,드릴링기 및 보링기 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813206,연삭기 및 연마(광택)기 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813207,프레스기 및 절단기 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813208,톱기계 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813209,금속절곡기 조작원(밴딩기 조작원),8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813210,머시닝센터(MCT) 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813211,방전기 및 와이어컷 방전기 조작원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813212,레이저 절단원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
813213,기타 금속공작기계 조작원 및 보조원,8,설치·정비·생산,81,813,8132,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,N
814000,냉난방 관련 설비 조작원,8,설치·정비·생산,81,814,8140,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,N
814001,산업용 냉난방 설비 조작원,8,설치·정비·생산,81,814,8140,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,Y
814002,건물용 냉난방 설비 조작원,8,설치·정비·생산,81,814,8140,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,Y
815000,자동 조립라인 및 산업용로봇 조작원,8,설치·정비·생산,81,815,8150,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,N
815001,자동조립라인 조작원,8,설치·정비·생산,81,815,8150,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,N
815002,산업용 로봇 조작원,8,설치·정비·생산,81,815,8150,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,N
816100,일반기계 조립원,8,설치·정비·생산,81,816,8161,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
816101,공작기계 조립·검사원,8,설치·정비·생산,81,816,8161,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
816102,공업기계 조립·검사원(공작기계 제외),8,설치·정비·생산,81,816,8161,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
816103,건설·광업·농업 기계 조립·검사원,8,설치·정비·생산,81,816,8161,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
816104,공구 조립·검사원,8,설치·정비·생산,81,816,8161,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
816105,기타 기계 조립·검사원,8,설치·정비·생산,81,816,8161,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
816200,기계 부품 조립원,8,설치·정비·생산,81,816,8162,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,Y
817100,자동차 조립원(검사원 포함),8,설치·정비·생산,81,817,8171,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
817200,자동차 부품 조립원(검사원 포함),8,설치·정비·생산,81,817,8172,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,Y
817300,운송장비 조립원(항공기·선박·철도기관차·전동차 등 검사원 포함),8,설치·정비·생산,81,817,8173,09,설치·정비·생산-기계·금속·재료,095,기계 및 운송장비 조립,N
821100,금속가공 관련 제어 장치 조작원(용광로·용해로·금속가열로),8,설치·정비·생산,82,821,8211,09,설치·정비·생산-기계·금속·재료,096,금속관련 기계·설비 조작,N
821200,금속가공 기계 조작원,8,설치·정비·생산,82,821,8212,09,설치·정비·생산-기계·금속·재료,093,금형 및 공작기계 조작,Y
821201,압연기 조작원,8,설치·정비·생산,82,821,8212,09,설치·정비·생산-기계·금속·재료,096,금속관련 기계·설비 조작,N
821202,금속 열처리로 조작원,8,설치·정비·생산,82,821,8212,09,설치·정비·생산-기계·금속·재료,096,금속관련 기계·설비 조작,N
821203,인발·신선·연선·압출기 조작원,8,설치·정비·생산,82,821,8212,09,설치·정비·생산-기계·금속·재료,096,금속관련 기계·설비 조작,N
821204,금속가공 검사원,8,설치·정비·생산,82,821,8212,09,설치·정비·생산-기계·금속·재료,096,금속관련 기계·설비 조작,N
822100,판금원(덕트원 포함),8,설치·정비·생산,82,822,8221,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
822201,판금기 조작원,8,설치·정비·생산,82,822,8222,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
822202,판금기 보조원(견습공),8,설치·정비·생산,82,822,8222,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
822301,제관원,8,설치·정비·생산,82,822,8223,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
822302,제관 보조원(견습공),8,설치·정비·생산,82,822,8223,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
822400,제관기 조작원,8,설치·정비·생산,82,822,8224,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823101,단조원,8,설치·정비·생산,82,823,8231,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823102,단조 보조원(견습공),8,설치·정비·생산,82,823,8231,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823200,단조기 조작원,8,설치·정비·생산,82,823,8232,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823300,주조원,8,설치·정비·생산,82,823,8233,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823301,"주조원(목형원, 원형원, 주형원)",8,설치·정비·생산,82,823,8233,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823302,주조 보조원(견습공),8,설치·정비·생산,82,823,8233,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
823400,주조기 조작원(다이캐스팅기 조작원 포함),8,설치·정비·생산,82,823,8234,09,설치·정비·생산-기계·금속·재료,097,판금·제관·단조·주조,N
824100,용접원,8,설치·정비·생산,82,824,8241,08,건설·채굴,083,배관,Y
824101,가스용접원(산소용접원),8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,N
824102,"전기용접원(아크,알곤,티그용접원)",8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,N
824103,화염절단원,8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,N
824104,조선용접원(조선취부사 포함),8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,N
824105,납땜원,8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,N
824106,기타 용접원,8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,N
824107,용접 사상원 및 보조원,8,설치·정비·생산,82,824,8241,09,설치·정비·생산-기계·금속·재료,098,용접,Y
824200,용접기 조작원,8,설치·정비·생산,82,824,8242,09,설치·정비·생산-기계·금속·재료,098,용접,N
825100,도장기 조작원,8,설치·정비·생산,82,825,8251,09,설치·정비·생산-기계·금속·재료,099,도장·도금,N
825101,자동차 도장기 조작원,8,설치·정비·생산,82,825,8251,09,설치·정비·생산-기계·금속·재료,099,도장·도금,N
825102,금속제품 도장기 조작원,8,설치·정비·생산,82,825,8251,09,설치·정비·생산-기계·금속·재료,099,도장·도금,N
825103,가구 및 기타 도장기 조작원,8,설치·정비·생산,82,825,8251,09,설치·정비·생산-기계·금속·재료,099,도장·도금,N
825200,도금 및 금속 분무기 조작원,8,설치·정비·생산,82,825,8252,09,설치·정비·생산-기계·금속·재료,099,도장·도금,N
826100,유리 제조 및 가공기 조작원,8,설치·정비·생산,82,826,8261,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826101,유리 생산기계 조작원,8,설치·정비·생산,82,826,8261,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826102,유리제품 생산기계 조작원,8,설치·정비·생산,82,826,8261,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826103,렌즈 가공기계 조작원,8,설치·정비·생산,82,826,8261,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826200,점토제품 생산기 조작원,8,설치·정비·생산,82,826,8262,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826201,도자기 생산기계 조작원,8,설치·정비·생산,82,826,8262,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826202,벽돌·타일 생산기계 조작원,8,설치·정비·생산,82,826,8262,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826300,시멘트 및 광물제품 제조기 조작원,8,설치·정비·생산,82,826,8263,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826400,광석 및 석제품 가공기 조작원,8,설치·정비·생산,82,826,8264,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
826900,기타 비금속제품 관련 생산기 조작원,8,설치·정비·생산,82,826,8269,09,설치·정비·생산-기계·금속·재료,09A,비금속제품 생산기계 조작,N
831100,산업 전기공(항공기·선박·철도기관차·전동차 전기공),8,설치·정비·생산,83,831,8311,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
831200,내선 전기공,8,설치·정비·생산,83,831,8312,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
831201,내선 전기공(건물 내 전기공사원),8,설치·정비·생산,83,831,8312,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
831202,조명기구 등 전기기기 설치·정비원,8,설치·정비·생산,83,831,8312,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
831203,발전기 설치·정비원,8,설치·정비·생산,83,831,8312,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
831204,전기·전자 제어장치 설치·정비원,8,설치·정비·생산,83,831,8312,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
831300,외선 전기공,8,설치·정비·생산,83,831,8313,10,설치·정비·생산-전기·전자·정보통신,101,전기공(전기공사),N
832100,사무용 전자기기 설치 및 수리원(컴퓨터 제외),8,설치·정비·생산,83,832,8321,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832200,가전제품 설치 및 수리원,8,설치·정비·생산,83,832,8322,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832201,TV·비디오·오디오 설치 및 수리원,8,설치·정비·생산,83,832,8322,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832202,냉장고·세탁기 설치 및 수리원,8,설치·정비·생산,83,832,8322,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832203,에어컨·공기정화기 설치 및 수리원,8,설치·정비·생산,83,832,8322,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832204,정수기·냉온수기·비데 설치 및 수리원,8,설치·정비·생산,83,832,8322,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832205,그 외 가전제품 설치 및 수리원,8,설치·정비·생산,83,832,8322,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832900,기타 전기‧전자기기 설치 및 수리원,8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832901,감시카메라 및 보안장치 설치·수리원,8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832902,현금인출기 설치·수리원,8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832903,포스시스템 설치·수리원(POS 설치 및 수리원),8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832904,의료기기·장비 설치·수리원,8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832905,시계·카메라·광학기구 수리원,8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
832906,영상·음향기기 등 기타 전기·전자 기기 설치·수리원,8,설치·정비·생산,83,832,8329,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",N
833000,발전 및 배전 장치 조작원,8,설치·정비·생산,83,833,8330,10,설치·정비·생산-전기·전자·정보통신,103,"발전·배전 장비, 전기·전자 설비 조작(전기관리)",N
834000,전기 및 전자설비 조작원,8,설치·정비·생산,83,834,8340,09,설치·정비·생산-기계·금속·재료,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,Y
834001,아파트 전기관리원,8,설치·정비·생산,83,834,8340,10,설치·정비·생산-전기·전자·정보통신,103,"발전·배전 장비, 전기·전자 설비 조작(전기관리)",N
834002,빌딩 전기관리원,8,설치·정비·생산,83,834,8340,10,설치·정비·생산-전기·전자·정보통신,103,"발전·배전 장비, 전기·전자 설비 조작(전기관리)",N
834003,공장 전기관리원,8,설치·정비·생산,83,834,8340,10,설치·정비·생산-전기·전자·정보통신,103,"발전·배전 장비, 전기·전자 설비 조작(전기관리)",N
834004,기타 전기·전자 설비 조작원,8,설치·정비·생산,83,834,8340,10,설치·정비·생산-전기·전자·정보통신,103,"발전·배전 장비, 전기·전자 설비 조작(전기관리)",N
835100,전기 부품 및 제품 제조 기계 조작원,8,설치·정비·생산,83,835,8351,10,설치·정비·생산-전기·전자·정보통신,104,전기·전자 부품·제품 생산기계 조작,N
835200,일차전지 및 이차전지 제조 기계 조작원,8,설치·정비·생산,83,835,8352,10,설치·정비·생산-전기·전자·정보통신,104,전기·전자 부품·제품 생산기계 조작,N
835201,일차전지 제조 기계 조작원,8,설치·정비·생산,83,835,8352,10,설치·정비·생산-전기·전자·정보통신,104,전기·전자 부품·제품 생산기계 조작,N
835202,이차전지 제조 기계 조작원,8,설치·정비·생산,83,835,8352,10,설치·정비·생산-전기·전자·정보통신,104,전기·전자 부품·제품 생산기계 조작,N
835300,전자 부품 및 제품 제조 기계 조작원,8,설치·정비·생산,83,835,8353,10,설치·정비·생산-전기·전자·정보통신,104,전기·전자 부품·제품 생산기계 조작,N
836000,전기‧전자 부품 및 제품 조립원,8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,Y
836001,전기 부품·제품 조립·검사원,8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,N
836002,PCB 부품·제품 조립·검사원,8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,N
836003,LCD 부품·제품 조립·검사원,8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,N
836004,LED 부품·제품 조립·검사원,8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,N
836005,통신기기 부품·제품 조립원(핸드폰),8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,N
836006,기타 전자 부품·제품 조립·검사원,8,설치·정비·생산,83,836,8360,10,설치·정비·생산-전기·전자·정보통신,105,전기·전자 부품·제품 조립,N
841100,컴퓨터 설치 및 수리원(컴퓨터A/S원),8,설치·정비·생산,84,841,8411,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",Y
841200,"이동전화기 수리원(핸드폰, 휴대폰)",8,설치·정비·생산,84,841,8412,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",Y
841900,기타 정보 통신기기 설치 및 수리원,8,설치·정비·생산,84,841,8419,10,설치·정비·생산-전기·전자·정보통신,102,"전기·전자 기기 설치·수리(사무용,가전제품,기타)",Y
842100,방송 관련 장비 설치 및 수리원,8,설치·정비·생산,84,842,8421,10,설치·정비·생산-전기·전자·정보통신,107,방송·통신장비 및 케이블 설치·수리,N
842200,통신 관련 장비 설치 및 수리원,8,설치·정비·생산,84,842,8422,10,설치·정비·생산-전기·전자·정보통신,107,방송·통신장비 및 케이블 설치·수리,N
842300,방송‧통신‧인터넷 케이블 설치 및 수리원,8,설치·정비·생산,84,842,8423,10,설치·정비·생산-전기·전자·정보통신,107,방송·통신장비 및 케이블 설치·수리,N
842301,통신·인터넷 케이블 설치·수리원,8,설치·정비·생산,84,842,8423,10,설치·정비·생산-전기·전자·정보통신,107,방송·통신장비 및 케이블 설치·수리,N
842302,방송 케이블 설치·수리원,8,설치·정비·생산,84,842,8423,10,설치·정비·생산-전기·전자·정보통신,107,방송·통신장비 및 케이블 설치·수리,N
851100,석유 및 천연가스 제조 관련 제어 장치 조작원,8,설치·정비·생산,85,851,8511,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,111,석유·화학물 가공장치 조작,N
851101,석유·천연가스 제조 제어장치 조작원,8,설치·정비·생산,85,851,8511,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,111,석유·화학물 가공장치 조작,N
851102,폐유·재생유 처리 제어장치 조작원,8,설치·정비·생산,85,851,8511,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,111,석유·화학물 가공장치 조작,N
851200,화학물 가공 장치 조작원,8,설치·정비·생산,85,851,8512,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,111,석유·화학물 가공장치 조작,N
851900,기타 석유 및 화학물 가공 장치 조작원,8,설치·정비·생산,85,851,8519,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,111,석유·화학물 가공장치 조작,N
852100,타이어 및 고무제품 생산기 조작원,8,설치·정비·생산,85,852,8521,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852101,고무 사출성형기 조작원,8,설치·정비·생산,85,852,8521,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852102,고무 압출성형기 조작원,8,설치·정비·생산,85,852,8521,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852103,고무 프레스기 조작원,8,설치·정비·생산,85,852,8521,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852104,타이어 생산기계 조작원,8,설치·정비·생산,85,852,8521,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852200,플라스틱제품 생산기 조작원,8,설치·정비·생산,85,852,8522,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852201,플라스틱 사출성형기 조작원,8,설치·정비·생산,85,852,8522,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852202,플라스틱 압출성형기 조작원,8,설치·정비·생산,85,852,8522,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852300,화학제품 생산기 조작원,8,설치·정비·생산,85,852,8523,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852301,도료·잉크제품 생산기계 조작원,8,설치·정비·생산,85,852,8523,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852302,화장품·비누제품 생산기계 조작원,8,설치·정비·생산,85,852,8523,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852303,의약품 생산기계 조작원,8,설치·정비·생산,85,852,8523,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852304,농약·비료 생산기계 조작원,8,설치·정비·생산,85,852,8523,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852305,기타 화학제품 생산기계 조작원,8,설치·정비·생산,85,852,8523,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852400,고무 및 플라스틱제품 조립원,8,설치·정비·생산,85,852,8524,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,N
852401,고무제품 조립원 및 검사원,8,설치·정비·생산,85,852,8524,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,Y
852402,플라스틱제품 조립원 및 검사원,8,설치·정비·생산,85,852,8524,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,112,고무·플라스틱 및 화학제품 생산기계 조작,Y
853100,상하수도 처리 장치 조작원,8,설치·정비·생산,85,853,8531,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,113,환경 장치 조작(상하수도·재활용처리),N
853101,물펌프·정수 처리장치 조작원,8,설치·정비·생산,85,853,8531,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,113,환경 장치 조작(상하수도·재활용처리),N
853102,하수·폐수 처리장치 조작원,8,설치·정비·생산,85,853,8531,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,113,환경 장치 조작(상하수도·재활용처리),N
853103,"기타 상·하수도 처리장치 조작원(댐수문, 저수지)",8,설치·정비·생산,85,853,8531,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,113,환경 장치 조작(상하수도·재활용처리),N
853200,재활용 처리 및 소각로 조작원,8,설치·정비·생산,85,853,8532,11,설치·정비·생산-화학·환경·섬유·의복·식품가공,113,환경 장치 조작(상하수도·재활용처리),N
